delivery_id,truck_id,timestamp,origin_branch,destination_branch,distance_km,fuel_consumed_liters,status
DEL-092350,TRK-0997,2/13/2026 12:14,BR-017,BR-032,99.67,26.08,Cancelled
DEL-092351,TRK-0222,2/28/2026 7:04,BR-037,BR-015,278.86,25.29,Completed
DEL-092352,TRK-0128,2/22/2026 11:22,BR-039,BR-015,52.57,4.6,Delayed
DEL-092353,TRK-0890,2/18/2026 12:41,BR-027,BR-047,497.8,67.59,Completed
DEL-092354,TRK-0179,2/19/2026 6:08,BR-035,BR-047,148.51,43.64,Completed
DEL-092355,TRK-0652,2/6/2026 8:15,BR-003,BR-017,382.87,44.82,Delayed
DEL-092356,TRK-0129,2/28/2026 6:56,BR-048,BR-042,359.54,41.2,Cancelled
DEL-092357,TRK-0717,2/1/2026 8:04,BR-029,BR-028,388.09,105.41,Completed
DEL-092358,TRK-0068,2/18/2026 14:34,BR-011,BR-001,281.33,61.46,Completed
DEL-092359,TRK-0591,2/13/2026 22:28,BR-007,BR-016,282.98,29.71,Completed
DEL-092360,TRK-0946,2/21/2026 22:28,BR-044,BR-006,312.29,32.21,Completed
DEL-092361,TRK-0010,2/18/2026 16:50,BR-033,BR-019,43.15,4.33,Cancelled
DEL-092362,TRK-0330,2/8/2026 9:01,BR-032,BR-011,138.89,17.6,Delayed
DEL-092363,TRK-0499,2/27/2026 11:17,BR-021,BR-038,421.41,58,Cancelled
DEL-092364,TRK-0052,2/8/2026 12:02,BR-015,BR-047,425.59,91.78,Delayed
DEL-092365,TRK-0795,2/8/2026 7:12,BR-045,BR-022,179.82,25.11,Completed
DEL-092366,TRK-0774,2/11/2026 20:30,BR-041,BR-021,305.31,94.91,Cancelled
DEL-092367,TRK-0347,2/20/2026 15:37,BR-007,BR-009,127.99,12.04,Completed
DEL-092368,TRK-0414,2/20/2026 21:16,BR-004,BR-034,389.06,72.66,Cancelled
DEL-092369,TRK-0046,3/2/2026 7:44,BR-001,BR-015,79.49,20.26,Completed
DEL-092370,TRK-0537,2/24/2026 7:56,BR-009,BR-021,135.21,19.19,Completed
DEL-092371,TRK-0514,2/26/2026 10:23,BR-020,BR-046,124.72,10.45,Delayed
DEL-092372,TRK-0513,2/22/2026 18:39,BR-018,BR-040,321.95,39.43,Cancelled
DEL-092373,TRK-0297,2/23/2026 6:26,BR-049,BR-007,472.91,120.4,Cancelled
DEL-092374,TRK-0765,2/13/2026 19:46,BR-031,BR-018,483.4,154.2,Completed
DEL-092375,TRK-0611,2/23/2026 17:58,BR-045,BR-040,172.04,21.25,Delayed
DEL-092376,TRK-0610,2/4/2026 12:33,BR-017,BR-042,142.87,17.02,Completed
DEL-092377,TRK-0447,2/16/2026 14:15,BR-022,BR-039,461.68,48.95,Delayed
DEL-092378,TRK-0555,2/8/2026 13:44,BR-034,BR-028,59.34,5.81,Completed
DEL-092379,TRK-0086,2/12/2026 14:31,BR-040,BR-022,497.32,120.51,Completed
DEL-092380,TRK-0803,3/2/2026 10:29,BR-036,BR-027,107.13,14.9,Completed
DEL-092381,TRK-0035,2/9/2026 13:04,BR-047,BR-012,31.91,8.9,Cancelled
DEL-092382,TRK-0574,3/1/2026 21:18,BR-018,BR-026,46.04,5.59,Completed
DEL-092383,TRK-0028,2/15/2026 14:39,BR-038,BR-023,154,41.24,Completed
DEL-092384,TRK-0690,2/15/2026 19:22,BR-011,BR-037,47.97,4.71,Completed
DEL-092385,TRK-0686,3/1/2026 18:02,BR-034,BR-026,225.64,25.78,Completed
DEL-092386,TRK-0050,2/25/2026 19:12,BR-000,BR-049,118.92,11.31,Completed
DEL-092387,TRK-0463,2/20/2026 10:31,BR-037,BR-004,213.25,27.59,Delayed
DEL-092388,TRK-0367,2/13/2026 6:49,BR-033,BR-004,156.35,36.04,Completed
DEL-092389,TRK-0729,2/23/2026 19:00,BR-028,BR-010,318.02,31.74,Completed
DEL-092390,TRK-0029,2/9/2026 18:07,BR-033,BR-043,428.5,40.54,Completed
DEL-092391,TRK-0090,2/16/2026 16:37,BR-027,BR-032,56.21,10.72,Delayed
DEL-092392,TRK-0661,2/27/2026 10:14,BR-015,BR-010,256.8,27.95,Delayed
DEL-092393,TRK-0273,2/25/2026 19:47,BR-025,BR-030,136.53,21.34,Completed
DEL-092394,TRK-0685,2/25/2026 14:30,BR-015,BR-013,340.25,30.7,Delayed
DEL-092395,TRK-0844,2/5/2026 17:19,BR-000,BR-027,384.02,34.2,Cancelled
DEL-092396,TRK-0414,2/5/2026 9:40,BR-042,BR-012,180.11,16.36,Cancelled
DEL-092397,TRK-0486,2/9/2026 13:52,BR-030,BR-036,160.53,16.6,Cancelled
DEL-092398,TRK-0840,2/17/2026 16:55,BR-040,BR-032,463.62,52.71,Cancelled
DEL-092399,TRK-0459,3/1/2026 8:54,BR-015,BR-009,25.85,3.72,Completed
DEL-092400,TRK-0686,2/24/2026 7:35,BR-044,BR-004,349.16,97.1,Completed
DEL-092401,TRK-0232,2/2/2026 18:27,BR-011,BR-048,282.78,74.06,Completed
DEL-092402,TRK-0721,2/21/2026 9:50,BR-017,BR-005,141.04,16.04,Completed
DEL-092403,TRK-0516,2/1/2026 22:37,BR-013,BR-005,287.57,29.67,Delayed
DEL-092404,TRK-0449,2/9/2026 15:09,BR-036,BR-046,371.2,32.91,Completed
DEL-092405,TRK-0621,2/28/2026 18:38,BR-022,BR-025,413.46,54.17,Completed
DEL-092406,TRK-0492,2/5/2026 6:23,BR-035,BR-029,433.73,42.2,Completed
DEL-092407,TRK-0896,2/9/2026 11:28,BR-030,BR-018,152.94,14.99,Cancelled
DEL-092408,TRK-0872,2/5/2026 21:45,BR-009,BR-027,356.68,30.05,Completed
DEL-092409,TRK-0528,2/17/2026 14:03,BR-039,BR-034,290.33,39.19,Cancelled
DEL-092410,TRK-0935,2/11/2026 10:32,BR-039,BR-020,414.58,60.08,Completed
DEL-092411,TRK-0201,2/23/2026 12:55,BR-004,BR-047,269.2,44.41,Delayed
DEL-092412,TRK-0847,2/1/2026 15:15,BR-016,BR-029,108.27,14.81,Completed
DEL-092413,TRK-0162,2/22/2026 7:39,BR-004,BR-018,364.57,36.92,Cancelled
DEL-092414,TRK-0683,2/22/2026 22:17,BR-016,BR-007,342.34,52.33,Completed
DEL-092415,TRK-0992,2/27/2026 20:33,BR-044,BR-000,320.77,48.59,Delayed
DEL-092416,TRK-0200,2/25/2026 21:54,BR-045,BR-021,296.46,45.44,Cancelled
DEL-092417,TRK-0612,2/4/2026 14:33,BR-007,BR-036,491.27,53.56,Completed
DEL-092418,TRK-0878,2/8/2026 6:58,BR-038,BR-021,121.83,14.82,Completed
DEL-092419,TRK-0947,2/13/2026 18:29,BR-026,BR-030,285.41,63.03,Completed
DEL-092420,TRK-0090,2/27/2026 14:16,BR-018,BR-040,473.04,40.26,Completed
DEL-092421,TRK-0291,2/20/2026 13:32,BR-024,BR-032,341.69,61.28,Cancelled
DEL-092422,TRK-0345,2/12/2026 19:19,BR-001,BR-002,347.17,31.58,Completed
DEL-092423,TRK-0497,2/7/2026 14:03,BR-036,BR-001,434.35,49.75,Completed
DEL-092424,TRK-0932,2/14/2026 21:13,BR-033,BR-005,235.68,25.56,Delayed
DEL-092425,TRK-0429,2/11/2026 22:04,BR-020,BR-019,13.93,2.95,Completed
DEL-092426,TRK-0469,2/21/2026 20:41,BR-036,BR-046,58.76,5.86,Cancelled
DEL-092427,TRK-0449,2/4/2026 6:11,BR-036,BR-043,42.15,3.75,Completed
DEL-092428,TRK-0160,2/28/2026 18:53,BR-049,BR-004,328.66,72.52,Cancelled
DEL-092429,TRK-0472,3/1/2026 7:45,BR-000,BR-025,402.64,61.28,Completed
DEL-092430,TRK-0243,2/12/2026 16:38,BR-040,BR-035,214.89,38.1,Delayed
DEL-092431,TRK-0927,2/1/2026 15:44,BR-047,BR-012,122.42,11.09,Completed
DEL-092432,TRK-0951,2/28/2026 14:48,BR-026,BR-039,268.09,42.33,Cancelled
DEL-092433,TRK-0960,3/2/2026 11:36,BR-006,BR-031,233.1,54.26,Completed
DEL-092434,TRK-0083,3/2/2026 7:57,BR-018,BR-006,122.57,22.24,Completed
DEL-092435,TRK-0362,2/24/2026 13:24,BR-007,BR-023,153.94,30.2,Completed
DEL-092436,TRK-0942,2/27/2026 13:02,BR-023,BR-024,321.7,36.98,Completed
DEL-092437,TRK-0412,2/22/2026 16:14,BR-038,BR-015,50.88,10.58,Delayed
DEL-092438,TRK-0216,2/20/2026 22:54,BR-027,BR-021,470.35,71.41,Cancelled
DEL-092439,TRK-0314,2/9/2026 17:42,BR-042,BR-000,460.19,51.1,Completed
DEL-092440,TRK-0584,2/11/2026 21:44,BR-034,BR-008,68.17,13.44,Cancelled
DEL-092441,TRK-0850,2/17/2026 10:44,BR-039,BR-018,32.59,5.47,Completed
DEL-092442,TRK-0455,2/26/2026 11:30,BR-047,BR-012,173.87,16.06,Completed
DEL-092443,TRK-0096,2/28/2026 9:59,BR-006,BR-028,480.26,126.97,Completed
DEL-092444,TRK-0989,3/1/2026 15:01,BR-016,BR-024,370.6,84.37,Cancelled
DEL-092445,TRK-0818,2/6/2026 14:35,BR-019,BR-004,444.63,95.31,Completed
DEL-092446,TRK-0946,2/8/2026 18:18,BR-041,BR-042,348.8,104.17,Cancelled
DEL-092447,TRK-0589,2/28/2026 22:23,BR-002,BR-025,312.06,78.53,Delayed
DEL-092448,TRK-0334,2/6/2026 7:34,BR-015,BR-021,369.89,32.56,Completed
DEL-092449,TRK-0183,2/27/2026 12:44,BR-002,BR-033,327.86,63.73,Cancelled
DEL-092450,TRK-0547,2/13/2026 20:49,BR-034,BR-015,271.46,22.62,Delayed
DEL-092451,TRK-0236,2/12/2026 10:20,BR-005,BR-038,224.17,23.85,Completed
DEL-092452,TRK-0684,2/10/2026 12:24,BR-045,BR-035,327.15,30.01,Cancelled
DEL-092453,TRK-0994,3/1/2026 16:19,BR-046,BR-025,361.33,30.58,Completed
DEL-092454,TRK-0037,2/17/2026 9:40,BR-024,BR-003,433.94,118.17,Cancelled
DEL-092455,TRK-0930,2/10/2026 12:05,BR-017,BR-016,329.4,63.88,Completed
DEL-092456,TRK-0950,2/1/2026 13:27,BR-041,BR-018,28.7,6.3,Completed
DEL-092457,TRK-0181,2/12/2026 11:10,BR-039,BR-014,19.89,1.75,Completed
DEL-092458,TRK-0175,2/9/2026 17:20,BR-034,BR-016,239.34,39.42,Delayed
DEL-092459,TRK-0118,2/17/2026 7:17,BR-008,BR-024,480.87,53.22,Completed
DEL-092460,TRK-0168,2/27/2026 15:01,BR-000,BR-022,194.46,23.07,Completed
DEL-092461,TRK-0752,2/3/2026 13:34,BR-026,BR-008,192.44,20.66,Completed
DEL-092462,TRK-0643,2/26/2026 18:40,BR-005,BR-048,220.26,27.81,Delayed
DEL-092463,TRK-0236,2/19/2026 12:47,BR-023,BR-022,150.68,16.28,Cancelled
DEL-092464,TRK-0075,2/12/2026 8:07,BR-049,BR-014,267.36,28.57,Completed
DEL-092465,TRK-0322,3/1/2026 19:50,BR-005,BR-044,110.84,17.03,Cancelled
DEL-092466,TRK-0353,2/5/2026 7:54,BR-038,BR-019,177.96,22.88,Completed
DEL-092467,TRK-0414,2/6/2026 10:20,BR-022,BR-010,457.26,75.03,Cancelled
DEL-092468,TRK-0107,2/24/2026 20:02,BR-020,BR-021,298.62,26.1,Delayed
DEL-092469,TRK-0662,2/16/2026 10:07,BR-041,BR-015,442.73,83.43,Completed
DEL-092470,TRK-0503,2/18/2026 22:45,BR-017,BR-040,74.27,10.13,Delayed
DEL-092471,TRK-0753,2/11/2026 16:11,BR-033,BR-036,135.4,12.09,Completed
DEL-092472,TRK-0157,2/17/2026 17:46,BR-032,BR-011,136.16,24.16,Cancelled
DEL-092473,TRK-0430,2/3/2026 17:28,BR-036,BR-031,147.31,38.01,Completed
DEL-092474,TRK-0428,2/23/2026 20:38,BR-022,BR-023,459.51,52.05,Cancelled
DEL-092475,TRK-0774,2/3/2026 10:50,BR-022,BR-011,484.02,58.17,Completed
DEL-092476,TRK-0803,2/17/2026 11:02,BR-001,BR-026,138.82,12.73,Delayed
DEL-092477,TRK-0545,2/15/2026 13:44,BR-005,BR-017,353.49,38.83,Cancelled
DEL-092478,TRK-0327,2/2/2026 8:15,BR-018,BR-015,407.17,68.11,Completed
DEL-092479,TRK-0544,2/18/2026 17:53,BR-047,BR-045,152.14,14.78,Completed
DEL-092480,TRK-0492,2/21/2026 8:59,BR-016,BR-000,109.33,12.58,Completed
DEL-092481,TRK-0991,2/11/2026 21:05,BR-006,BR-020,357.43,45.2,Completed
DEL-092482,TRK-0782,2/6/2026 8:30,BR-035,BR-046,95.28,14.06,Completed
DEL-092483,TRK-0256,2/21/2026 21:23,BR-000,BR-007,115.82,27.94,Cancelled
DEL-092484,TRK-0746,2/2/2026 13:12,BR-035,BR-042,481.62,44.59,Completed
DEL-092485,TRK-0547,2/5/2026 19:49,BR-003,BR-030,65.28,5.83,Cancelled
DEL-092486,TRK-0530,2/28/2026 13:17,BR-021,BR-037,321.19,36.53,Completed
DEL-092487,TRK-0865,2/5/2026 13:10,BR-007,BR-034,305.17,42.21,Completed
DEL-092488,TRK-0479,2/23/2026 13:35,BR-015,BR-048,476.87,108.74,Completed
DEL-092489,TRK-0161,2/16/2026 12:24,BR-010,BR-029,110.95,12.75,Delayed
DEL-092490,TRK-0743,2/4/2026 21:38,BR-047,BR-041,29.81,9.84,Completed
DEL-092491,TRK-0393,2/2/2026 13:54,BR-003,BR-014,305.14,50.29,Completed
DEL-092492,TRK-0780,2/9/2026 21:25,BR-026,BR-011,288.44,58.62,Completed
DEL-092493,TRK-0627,2/1/2026 22:16,BR-032,BR-017,351.68,29.63,Completed
DEL-092494,TRK-0904,2/12/2026 10:41,BR-007,BR-044,155.33,38.7,Cancelled
DEL-092495,TRK-0258,2/10/2026 15:55,BR-005,BR-019,458.55,57.07,Delayed
DEL-092496,TRK-0465,2/7/2026 16:07,BR-031,BR-029,202.4,33.52,Cancelled
DEL-092497,TRK-0627,2/16/2026 20:39,BR-000,BR-039,120.64,34.39,Completed
DEL-092498,TRK-0288,2/23/2026 11:33,BR-016,BR-005,116.71,24.35,Delayed
DEL-092499,TRK-0501,2/15/2026 13:21,BR-014,BR-005,140.9,29.03,Delayed
DEL-092500,TRK-0391,3/1/2026 17:57,BR-030,BR-049,44.04,4.85,Completed
DEL-092501,TRK-0749,2/12/2026 11:41,BR-015,BR-029,113.69,10.2,Completed
DEL-092502,TRK-0128,2/26/2026 20:11,BR-002,BR-000,129.59,11.7,Delayed
DEL-092503,TRK-0543,2/11/2026 16:11,BR-048,BR-004,388.35,33.88,Cancelled
DEL-092504,TRK-0688,2/19/2026 14:45,BR-040,BR-030,497.3,80.78,Cancelled
DEL-092505,TRK-0577,2/23/2026 9:10,BR-045,BR-044,151.14,14.38,Completed
DEL-092506,TRK-0443,2/18/2026 10:06,BR-035,BR-029,357.39,37.63,Cancelled
DEL-092507,TRK-0328,2/4/2026 18:51,BR-037,BR-018,207.55,21.72,Completed
DEL-092508,TRK-0936,2/16/2026 21:23,BR-008,BR-004,345.74,45.1,Completed
DEL-092509,TRK-0917,2/28/2026 21:39,BR-003,BR-016,335.56,48.16,Cancelled
DEL-092510,TRK-0175,2/4/2026 16:58,BR-017,BR-004,482.42,42.12,Cancelled
DEL-092511,TRK-0972,2/11/2026 14:27,BR-004,BR-047,152.9,13.7,Delayed
DEL-092512,TRK-0430,2/4/2026 17:57,BR-035,BR-007,156.07,50.33,Cancelled
DEL-092513,TRK-0522,2/19/2026 6:02,BR-010,BR-000,103.51,10.12,Cancelled
DEL-092514,TRK-0604,2/8/2026 16:18,BR-020,BR-040,473.9,56.25,Completed
DEL-092515,TRK-0249,2/16/2026 15:38,BR-034,BR-024,375.06,56.31,Completed
DEL-092516,TRK-0160,2/19/2026 21:58,BR-037,BR-010,43.3,4.42,Completed
DEL-092517,TRK-0542,2/19/2026 22:20,BR-021,BR-016,62.6,11.39,Completed
DEL-092518,TRK-0500,2/6/2026 17:17,BR-048,BR-007,23.11,2.37,Delayed
DEL-092519,TRK-0560,2/8/2026 16:42,BR-023,BR-033,413.27,114.92,Cancelled
DEL-092520,TRK-0360,2/9/2026 20:46,BR-018,BR-023,320.94,63.23,Cancelled
DEL-092521,TRK-0106,2/8/2026 21:55,BR-006,BR-008,385.03,40.71,Completed
DEL-092522,TRK-0307,2/28/2026 8:47,BR-034,BR-024,352.25,50.69,Delayed
DEL-092523,TRK-0588,2/6/2026 17:03,BR-016,BR-045,130.49,16.11,Completed
DEL-092524,TRK-0071,2/18/2026 13:33,BR-018,BR-017,310.12,62.76,Cancelled
DEL-092525,TRK-0445,2/26/2026 14:42,BR-043,BR-044,392.21,56.56,Delayed
DEL-092526,TRK-0982,2/8/2026 7:32,BR-030,BR-031,385.38,38.86,Completed
DEL-092527,TRK-0597,2/28/2026 7:18,BR-011,BR-015,459.37,46.92,Completed
DEL-092528,TRK-0986,2/20/2026 7:06,BR-003,BR-005,499.27,73.95,Cancelled
DEL-092529,TRK-0074,2/2/2026 16:31,BR-041,BR-027,108.48,12.01,Delayed
DEL-092530,TRK-0714,2/10/2026 13:42,BR-039,BR-016,198.56,21.72,Completed
DEL-092531,TRK-0793,2/1/2026 9:37,BR-029,BR-006,235.14,20.07,Delayed
DEL-092532,TRK-0341,2/14/2026 8:21,BR-004,BR-014,147.57,13.95,Completed
DEL-092533,TRK-0621,2/12/2026 22:26,BR-008,BR-038,64.94,10.28,Completed
DEL-092534,TRK-0574,2/2/2026 17:05,BR-032,BR-006,54.88,4.65,Completed
DEL-092535,TRK-0138,2/11/2026 18:07,BR-001,BR-029,14.58,1.31,Completed
DEL-092536,TRK-0170,2/6/2026 17:58,BR-006,BR-001,361.97,82.61,Cancelled
DEL-092537,TRK-0129,2/2/2026 10:26,BR-045,BR-030,472.36,59.13,Completed
DEL-092538,TRK-0249,2/1/2026 6:54,BR-024,BR-014,306.53,49.04,Completed
DEL-092539,TRK-0769,2/22/2026 15:44,BR-010,BR-036,498.85,154.09,Completed
DEL-092540,TRK-0641,2/6/2026 8:54,BR-032,BR-016,33.15,7.64,Delayed
DEL-092541,TRK-0726,2/5/2026 19:58,BR-011,BR-022,33.17,3.95,Completed
DEL-092542,TRK-0277,2/13/2026 9:51,BR-003,BR-039,378.19,59.73,Completed
DEL-092543,TRK-0312,2/27/2026 10:32,BR-014,BR-024,216.65,27.47,Delayed
DEL-092544,TRK-0795,2/25/2026 14:48,BR-014,BR-005,232.17,26.36,Completed
DEL-092545,TRK-0484,2/14/2026 11:29,BR-005,BR-037,292.07,43.53,Cancelled
DEL-092546,TRK-0162,2/13/2026 16:57,BR-008,BR-011,85.3,8.92,Completed
DEL-092547,TRK-0397,2/24/2026 20:11,BR-000,BR-035,187.99,15.67,Completed
DEL-092548,TRK-0988,2/3/2026 21:21,BR-000,BR-018,80.97,12.59,Completed
DEL-092549,TRK-0060,2/28/2026 16:59,BR-045,BR-020,457.54,53.27,Completed
DEL-092550,TRK-0167,2/11/2026 13:08,BR-001,BR-023,142.55,12.89,Cancelled
DEL-092551,TRK-0294,2/28/2026 21:06,BR-040,BR-014,291.67,89.13,Delayed
DEL-092552,TRK-0213,2/28/2026 20:44,BR-033,BR-044,462.55,56.93,Completed
DEL-092553,TRK-0059,2/5/2026 8:14,BR-030,BR-013,24.12,2.74,Completed
DEL-092554,TRK-0278,2/24/2026 12:00,BR-000,BR-044,400.94,105.05,Cancelled
DEL-092555,TRK-0903,2/16/2026 22:31,BR-024,BR-012,191.04,33.41,Completed
DEL-092556,TRK-0087,2/21/2026 22:57,BR-031,BR-036,364.45,53.94,Completed
DEL-092557,TRK-0299,2/26/2026 8:09,BR-020,BR-028,217.35,64.36,Completed
DEL-092558,TRK-0940,2/23/2026 16:57,BR-036,BR-004,206.03,36.29,Cancelled
DEL-092559,TRK-0278,2/15/2026 21:23,BR-036,BR-044,169.49,25.35,Completed
DEL-092560,TRK-0871,2/2/2026 16:09,BR-004,BR-031,201.07,19.82,Completed
DEL-092561,TRK-0744,2/27/2026 6:24,BR-008,BR-025,468.8,45.72,Delayed
DEL-092562,TRK-0910,2/10/2026 8:50,BR-021,BR-024,172.67,20.56,Completed
DEL-092563,TRK-0922,3/1/2026 11:53,BR-037,BR-021,100.69,12.09,Completed
DEL-092564,TRK-0228,2/10/2026 12:41,BR-042,BR-003,462.4,45.88,Completed
DEL-092565,TRK-0389,2/28/2026 15:52,BR-043,BR-000,418.23,126.73,Cancelled
DEL-092566,TRK-0522,2/25/2026 12:41,BR-020,BR-028,403.77,67.22,Delayed
DEL-092567,TRK-0270,2/27/2026 18:38,BR-007,BR-012,405.03,34.77,Completed
DEL-092568,TRK-0388,2/13/2026 14:01,BR-034,BR-029,106.66,33.78,Completed
DEL-092569,TRK-0152,2/28/2026 12:48,BR-043,BR-005,48.2,7.39,Completed
DEL-092570,TRK-0796,3/2/2026 15:51,BR-013,BR-020,367.21,113.35,Completed
DEL-092571,TRK-0597,2/25/2026 19:20,BR-004,BR-035,134.66,14.82,Completed
DEL-092572,TRK-0006,2/17/2026 20:55,BR-007,BR-030,107.77,21.04,Completed
DEL-092573,TRK-0673,2/16/2026 7:34,BR-041,BR-030,281.95,30.85,Completed
DEL-092574,TRK-0603,2/6/2026 22:07,BR-046,BR-026,30.35,3.36,Cancelled
DEL-092575,TRK-0113,2/14/2026 7:16,BR-001,BR-044,159.67,21.32,Completed
DEL-092576,TRK-0292,2/10/2026 11:32,BR-040,BR-046,426.68,62.75,Delayed
DEL-092577,TRK-0861,2/11/2026 21:34,BR-002,BR-041,194.22,16.38,Delayed
DEL-092578,TRK-0415,2/15/2026 10:32,BR-022,BR-034,444.32,50.01,Completed
DEL-092579,TRK-0887,2/2/2026 22:38,BR-022,BR-000,397.25,86.44,Completed
DEL-092580,TRK-0039,2/26/2026 13:29,BR-001,BR-031,133.54,14.46,Cancelled
DEL-092581,TRK-0906,2/27/2026 15:37,BR-030,BR-040,377.57,39.05,Completed
DEL-092582,TRK-0001,2/16/2026 15:45,BR-030,BR-003,14.43,1.51,Completed
DEL-092583,TRK-0822,2/20/2026 9:32,BR-035,BR-004,472.74,42.62,Completed
DEL-092584,TRK-0322,2/10/2026 16:46,BR-001,BR-044,393.38,39.8,Delayed
DEL-092585,TRK-0107,2/8/2026 16:13,BR-031,BR-014,443.73,114.7,Completed
DEL-092586,TRK-0450,2/6/2026 11:29,BR-005,BR-019,278.61,38.04,Completed
DEL-092587,TRK-0606,2/11/2026 16:07,BR-017,BR-046,70.33,12.25,Completed
DEL-092588,TRK-0225,2/1/2026 15:24,BR-014,BR-033,477.6,42.03,Cancelled
DEL-092589,TRK-0272,2/13/2026 8:35,BR-036,BR-043,214.27,21.83,Completed
DEL-092590,TRK-0209,2/1/2026 16:32,BR-006,BR-012,142.57,12.07,Cancelled
DEL-092591,TRK-0919,3/2/2026 18:10,BR-000,BR-029,482.66,47.64,Cancelled
DEL-092592,TRK-0515,2/13/2026 17:00,BR-007,BR-008,254.94,25.92,Delayed
DEL-092593,TRK-0484,2/19/2026 21:00,BR-028,BR-014,404.62,50.98,Completed
DEL-092594,TRK-0930,2/12/2026 17:08,BR-022,BR-019,338.09,42.74,Cancelled
DEL-092595,TRK-0931,2/22/2026 15:26,BR-014,BR-024,496.44,75.96,Completed
DEL-092596,TRK-0218,2/19/2026 19:24,BR-037,BR-032,458.6,65.33,Cancelled
DEL-092597,TRK-0947,2/14/2026 17:24,BR-046,BR-047,309.64,75.38,Delayed
DEL-092598,TRK-0632,2/12/2026 13:12,BR-008,BR-013,148.1,19.85,Completed
DEL-092599,TRK-0408,2/19/2026 7:05,BR-020,BR-039,374.84,54.05,Completed
DEL-092600,TRK-0863,2/9/2026 13:02,BR-005,BR-039,192.49,24.44,Cancelled
DEL-092601,TRK-0023,2/15/2026 12:43,BR-016,BR-022,279.25,80.07,Completed
DEL-092602,TRK-0611,2/3/2026 21:29,BR-048,BR-036,26.51,2.32,Completed
DEL-092603,TRK-0132,2/11/2026 13:01,BR-036,BR-012,74.14,6.22,Cancelled
DEL-092604,TRK-0747,2/22/2026 15:43,BR-035,BR-033,427.22,36.77,Completed
DEL-092605,TRK-0415,2/6/2026 22:58,BR-023,BR-012,490.71,81.32,Completed
DEL-092606,TRK-0680,3/1/2026 10:11,BR-022,BR-016,134.27,14.82,Completed
DEL-092607,TRK-0319,2/4/2026 18:11,BR-015,BR-017,108.62,21.24,Cancelled
DEL-092608,TRK-0700,2/1/2026 12:46,BR-005,BR-036,43.27,7.99,Cancelled
DEL-092609,TRK-0566,2/26/2026 14:57,BR-017,BR-007,110.44,17.32,Completed
DEL-092610,TRK-0106,2/19/2026 15:58,BR-034,BR-022,160.22,15.04,Completed
DEL-092611,TRK-0930,2/22/2026 10:33,BR-042,BR-024,383.47,76.42,Completed
DEL-092612,TRK-0626,2/23/2026 15:50,BR-031,BR-017,222.58,36.03,Delayed
DEL-092613,TRK-0847,2/9/2026 11:10,BR-036,BR-032,345.43,38.38,Completed
DEL-092614,TRK-0313,2/26/2026 9:36,BR-005,BR-023,219.69,31.2,Cancelled
DEL-092615,TRK-0339,2/18/2026 16:10,BR-000,BR-019,434.47,61.41,Cancelled
DEL-092616,TRK-0648,2/26/2026 19:49,BR-014,BR-033,303.7,28.6,Completed
DEL-092617,TRK-0959,2/18/2026 20:23,BR-048,BR-014,366.94,34.2,Cancelled
DEL-092618,TRK-0622,2/2/2026 19:29,BR-034,BR-016,200.08,26.2,Completed
DEL-092619,TRK-0974,2/17/2026 11:14,BR-038,BR-034,31.41,7.59,Delayed
DEL-092620,TRK-0858,2/24/2026 9:46,BR-024,BR-046,288.28,34.11,Completed
DEL-092621,TRK-0983,2/13/2026 9:13,BR-038,BR-037,405.15,58.39,Completed
DEL-092622,TRK-0205,2/15/2026 21:23,BR-040,BR-003,339.11,42.06,Completed
DEL-092623,TRK-0634,2/18/2026 21:12,BR-006,BR-001,380.05,41.65,Delayed
DEL-092624,TRK-0723,2/15/2026 12:37,BR-027,BR-003,115.11,15.6,Completed
DEL-092625,TRK-0599,2/17/2026 14:57,BR-019,BR-021,157.9,30.03,Completed
DEL-092626,TRK-0687,2/20/2026 12:55,BR-036,BR-029,111.27,19.19,Cancelled
DEL-092627,TRK-0588,2/6/2026 10:02,BR-015,BR-030,266.63,66.51,Cancelled
DEL-092628,TRK-0847,2/5/2026 8:39,BR-037,BR-013,440.8,37.69,Delayed
DEL-092629,TRK-0318,2/4/2026 21:37,BR-039,BR-008,154.41,16.08,Completed
DEL-092630,TRK-0897,2/26/2026 8:12,BR-011,BR-006,155.32,21.34,Completed
DEL-092631,TRK-0223,3/2/2026 9:52,BR-015,BR-026,271.15,32.45,Cancelled
DEL-092632,TRK-0336,2/5/2026 12:47,BR-028,BR-012,274.66,29.82,Delayed
DEL-092633,TRK-0048,2/20/2026 8:45,BR-015,BR-032,364.06,36.63,Completed
DEL-092634,TRK-0302,2/9/2026 20:25,BR-005,BR-000,258.56,25.65,Delayed
DEL-092635,TRK-0826,2/26/2026 10:44,BR-025,BR-019,476.01,41.38,Cancelled
DEL-092636,TRK-0658,2/3/2026 7:43,BR-017,BR-042,327.91,30.93,Completed
DEL-092637,TRK-0435,2/5/2026 13:09,BR-006,BR-044,367.67,48.31,Cancelled
DEL-092638,TRK-0861,2/10/2026 15:31,BR-039,BR-005,356.01,98.26,Delayed
DEL-092639,TRK-0461,2/14/2026 9:24,BR-033,BR-025,374.75,32.52,Cancelled
DEL-092640,TRK-0133,2/19/2026 17:57,BR-028,BR-035,427.44,97.98,Completed
DEL-092641,TRK-0037,2/24/2026 17:27,BR-035,BR-043,397.95,35.91,Completed
